order_id,order_datetime,order_date,customer_id,channel,location,payment_method,status,subtotal_eur,discount_eur,delivery_fee_eur,total_revenue_eur,estimated_profit_eur
4528,2025-07-31 19:45:00,2025-07-31,35,Dine-in,Terrace,Card,Completed,36.5,0.0,0.0,36.5,23.7
4529,2025-07-31 11:55:00,2025-07-31,285,Delivery,Online,Cash,Completed,2.8,0.0,3.5,6.3,5.7
4530,2025-07-31 19:40:00,2025-07-31,302,Takeaway,Online,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
4531,2025-07-31 11:35:00,2025-07-31,304,Delivery,Online,Card,Completed,53.0,2.65,0.0,50.35,29.65
4532,2025-07-31 17:00:00,2025-07-31,265,Takeaway,Online,Online,Completed,37.0,0.0,0.0,37.0,22.9
4533,2025-07-31 19:30:00,2025-07-31,95,Dine-in,Main Hall,Online,Completed,16.5,0.0,0.0,16.5,8.7
4534,2025-07-31 12:35:00,2025-07-31,360,Dine-in,Bar,Card,Completed,40.0,0.0,0.0,40.0,25.1
4535,2025-07-31 14:15:00,2025-07-31,66,Takeaway,Online,Online,Completed,7.3,0.0,0.0,7.3,5.4
4536,2025-07-31 20:05:00,2025-07-31,49,Delivery,Online,Card,Completed,27.0,0.0,0.0,27.0,17.5
4537,2025-07-31 14:35:00,2025-07-31,430,Takeaway,Online,Card,Completed,8.0,0.0,0.0,8.0,5.8
4538,2025-07-31 14:50:00,2025-07-31,78,Takeaway,Online,Cash,Completed,23.5,0.0,0.0,23.5,14.4
4539,2025-07-31 19:55:00,2025-07-31,422,Delivery,Online,Online,Completed,9.5,0.0,0.0,9.5,6.3
4540,2025-07-31 14:25:00,2025-07-31,174,Takeaway,Online,Online,Completed,16.0,0.0,0.0,16.0,10.3
4541,2025-07-31 20:40:00,2025-07-31,109,Delivery,Online,Online,Completed,41.0,2.05,0.0,38.95,25.15
4542,2025-07-31 13:50:00,2025-07-31,464,Takeaway,Online,Card,Completed,22.5,0.0,0.0,22.5,13.7
4543,2025-07-31 13:30:00,2025-07-31,227,Dine-in,Bar,Cash,Completed,12.0,0.0,0.0,12.0,7.5
4544,2025-07-31 13:30:00,2025-07-31,8,Dine-in,Main Hall,Card,Completed,21.0,0.0,0.0,21.0,10.5
4545,2025-07-31 08:10:00,2025-07-31,20,Dine-in,Terrace,Card,Completed,31.0,0.0,0.0,31.0,19.0
4546,2025-07-31 20:40:00,2025-07-31,29,Delivery,Online,Online,Completed,12.8,0.0,0.0,12.8,8.3
4547,2025-07-31 20:45:00,2025-07-31,22,Dine-in,Terrace,Online,Completed,65.5,3.28,0.0,62.22,32.12
4548,2025-07-31 14:45:00,2025-07-31,79,Dine-in,Terrace,Cash,Completed,53.5,2.68,0.0,50.82,31.22
4549,2025-08-01 13:30:00,2025-08-01,365,Takeaway,Online,Card,Completed,39.1,0.0,0.0,39.1,23.3
4550,2025-08-01 12:50:00,2025-08-01,75,Dine-in,Terrace,Cash,Completed,50.0,5.0,0.0,45.0,27.7
4551,2025-08-01 20:45:00,2025-08-01,284,Takeaway,Online,Online,Completed,10.0,0.0,0.0,10.0,6.8
4552,2025-08-01 15:50:00,2025-08-01,265,Dine-in,Terrace,Cash,Completed,75.5,7.55,0.0,67.95,38.55
4553,2025-08-01 21:10:00,2025-08-01,14,Delivery,Online,Online,Completed,8.0,0.0,0.0,8.0,5.8
4554,2025-08-01 14:25:00,2025-08-01,142,Takeaway,Online,Cash,Completed,29.1,0.0,0.0,29.1,20.4
4555,2025-08-01 17:30:00,2025-08-01,237,Delivery,Online,Cash,Completed,31.0,0.0,0.0,31.0,17.1
4556,2025-08-01 13:55:00,2025-08-01,209,Dine-in,Main Hall,Card,Completed,27.5,0.0,0.0,27.5,18.7
4557,2025-08-01 17:50:00,2025-08-01,112,Dine-in,Bar,Card,Completed,29.5,0.0,0.0,29.5,19.5
4558,2025-08-01 20:50:00,2025-08-01,482,Dine-in,Terrace,Card,Completed,52.1,2.61,0.0,49.49,31.49
4559,2025-08-01 20:10:00,2025-08-01,470,Delivery,Online,Online,Completed,21.0,0.0,2.5,23.5,15.9
4560,2025-08-01 21:15:00,2025-08-01,229,Takeaway,Online,Card,Completed,22.8,0.0,0.0,22.8,14.4
4561,2025-08-01 10:00:00,2025-08-01,87,Takeaway,Online,Online,Completed,33.0,0.0,0.0,33.0,17.4
4562,2025-08-01 15:50:00,2025-08-01,106,Takeaway,Online,Card,Completed,32.3,0.0,0.0,32.3,20.9
4563,2025-08-01 20:10:00,2025-08-01,204,Takeaway,Online,Online,Completed,72.0,7.2,0.0,64.8,33.8
4564,2025-08-01 09:55:00,2025-08-01,393,Delivery,Online,Card,Completed,27.5,0.0,0.0,27.5,17.5
4565,2025-08-01 18:05:00,2025-08-01,315,Delivery,Online,Card,Completed,58.5,2.92,0.0,55.58,32.78
4566,2025-08-01 18:00:00,2025-08-01,336,Dine-in,Bar,Card,Completed,43.0,2.15,0.0,40.85,24.65
4567,2025-08-01 19:35:00,2025-08-01,366,Dine-in,Bar,Online,Completed,47.5,2.38,0.0,45.12,26.52
4568,2025-08-01 18:25:00,2025-08-01,310,Dine-in,Main Hall,Cash,Completed,29.0,0.0,0.0,29.0,18.4
4569,2025-08-01 13:15:00,2025-08-01,327,Takeaway,Online,Card,Completed,16.0,0.0,0.0,16.0,10.3
4570,2025-08-01 13:40:00,2025-08-01,143,Delivery,Online,Card,Completed,20.5,0.0,0.0,20.5,12.8
4571,2025-08-01 20:55:00,2025-08-01,82,Dine-in,Terrace,Card,Completed,30.5,0.0,0.0,30.5,20.0
4572,2025-08-01 20:50:00,2025-08-01,267,Delivery,Online,Online,Completed,39.0,0.0,0.0,39.0,24.9
4573,2025-08-01 09:05:00,2025-08-01,451,Takeaway,Online,Online,Completed,54.5,5.45,0.0,49.05,28.75
4574,2025-08-01 21:50:00,2025-08-01,17,Dine-in,Main Hall,Card,Completed,27.5,0.0,0.0,27.5,17.3
4575,2025-08-01 18:45:00,2025-08-01,66,Dine-in,Main Hall,Online,Completed,33.0,0.0,0.0,33.0,21.0
4576,2025-08-01 11:45:00,2025-08-01,73,Delivery,Online,Card,Completed,5.0,0.0,3.5,8.5,6.8
4577,2025-08-01 11:10:00,2025-08-01,494,Delivery,Online,Online,Completed,43.5,2.18,0.0,41.32,25.12
4578,2025-08-01 13:10:00,2025-08-01,246,Takeaway,Online,Online,Completed,12.8,0.0,0.0,12.8,9.1
4579,2025-08-02 10:35:00,2025-08-02,72,Dine-in,Terrace,Card,Completed,21.0,0.0,0.0,21.0,14.6
4580,2025-08-02 21:15:00,2025-08-02,232,Takeaway,Online,Card,Completed,52.8,2.64,0.0,50.16,28.56
4581,2025-08-02 14:35:00,2025-08-02,428,Dine-in,Main Hall,Online,Completed,26.5,0.0,0.0,26.5,16.5
4582,2025-08-02 14:35:00,2025-08-02,189,Delivery,Online,Card,Completed,35.0,0.0,2.5,37.5,25.0
4583,2025-08-02 21:05:00,2025-08-02,312,Dine-in,Main Hall,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
4584,2025-08-02 19:30:00,2025-08-02,413,Delivery,Online,Online,Completed,3.0,0.0,3.5,6.5,5.6
4585,2025-08-02 21:50:00,2025-08-02,97,Delivery,Online,Card,Completed,16.0,0.0,0.0,16.0,10.3
4586,2025-08-02 21:10:00,2025-08-02,129,Dine-in,Main Hall,Online,Completed,107.5,5.38,0.0,102.12,59.42
4587,2025-08-02 13:10:00,2025-08-02,206,Delivery,Online,Card,Completed,27.0,0.0,0.0,27.0,16.8
4588,2025-08-02 19:50:00,2025-08-02,249,Takeaway,Online,Card,Completed,42.0,2.1,0.0,39.9,23.1
4589,2025-08-02 18:00:00,2025-08-02,288,Dine-in,Main Hall,Card,Completed,47.5,2.38,0.0,45.12,27.62
4590,2025-08-02 21:25:00,2025-08-02,430,Dine-in,Terrace,Card,Completed,48.5,2.43,0.0,46.07,25.97
4591,2025-08-02 22:45:00,2025-08-02,163,Dine-in,Bar,Cash,Completed,16.5,0.0,0.0,16.5,8.7
4592,2025-08-02 08:40:00,2025-08-02,98,Dine-in,Bar,Card,Completed,39.0,0.0,0.0,39.0,24.3
4593,2025-08-02 13:05:00,2025-08-02,94,Dine-in,Main Hall,Card,Completed,44.0,2.2,0.0,41.8,26.7
4594,2025-08-02 18:40:00,2025-08-02,438,Takeaway,Online,Card,Completed,55.0,2.75,0.0,52.25,31.45
4595,2025-08-02 09:40:00,2025-08-02,132,Takeaway,Online,Card,Completed,27.0,0.0,0.0,27.0,17.0
4596,2025-08-02 20:15:00,2025-08-02,425,Dine-in,Terrace,Online,Completed,58.5,2.92,0.0,55.58,35.18
4597,2025-08-02 11:15:00,2025-08-02,351,Delivery,Online,Card,Completed,56.5,2.82,3.0,56.68,33.08
4598,2025-08-02 09:10:00,2025-08-02,348,Takeaway,Online,Card,Completed,30.0,0.0,0.0,30.0,16.8
4599,2025-08-02 12:55:00,2025-08-02,295,Delivery,Online,Cash,Completed,25.0,0.0,3.5,28.5,20.3
4600,2025-08-02 19:10:00,2025-08-02,414,Delivery,Online,Card,Completed,39.5,0.0,0.0,39.5,25.3
4601,2025-08-02 13:35:00,2025-08-02,204,Delivery,Online,Online,Completed,12.0,0.0,3.5,15.5,11.0
4602,2025-08-02 12:05:00,2025-08-02,223,Dine-in,Terrace,Card,Completed,44.0,2.2,0.0,41.8,25.5
4603,2025-08-02 19:50:00,2025-08-02,278,Dine-in,Terrace,Card,Completed,16.5,0.0,0.0,16.5,8.7
4604,2025-08-02 16:35:00,2025-08-02,324,Delivery,Online,Card,Completed,30.5,0.0,0.0,30.5,19.9
4605,2025-08-02 15:30:00,2025-08-02,258,Takeaway,Online,Online,Completed,45.4,2.27,0.0,43.13,27.73
4606,2025-08-02 21:20:00,2025-08-02,51,Takeaway,Online,Card,Completed,20.5,0.0,0.0,20.5,12.8
4607,2025-08-02 12:50:00,2025-08-02,3,Delivery,Online,Online,Completed,13.0,0.0,0.0,13.0,8.7
4608,2025-08-02 20:55:00,2025-08-02,166,Takeaway,Online,Cash,Completed,14.5,0.0,0.0,14.5,9.8
4609,2025-08-02 13:30:00,2025-08-02,136,Takeaway,Online,Card,Completed,18.5,0.0,0.0,18.5,12.2
4610,2025-08-02 11:45:00,2025-08-02,122,Delivery,Online,Card,Completed,18.5,0.0,0.0,18.5,11.7
4611,2025-08-02 13:15:00,2025-08-02,315,Delivery,Online,Card,Completed,25.0,0.0,3.0,28.0,18.9
4612,2025-08-02 21:35:00,2025-08-02,37,Takeaway,Online,Online,Completed,17.0,0.0,0.0,17.0,11.2
4613,2025-08-02 15:35:00,2025-08-02,432,Delivery,Online,Card,Completed,12.0,0.0,0.0,12.0,8.0
4614,2025-08-03 15:55:00,2025-08-03,377,Takeaway,Online,Online,Completed,50.5,5.05,0.0,45.45,25.55
4615,2025-08-03 13:25:00,2025-08-03,124,Delivery,Online,Online,Completed,9.0,0.0,3.0,12.0,8.9
4616,2025-08-03 18:45:00,2025-08-03,440,Dine-in,Terrace,Card,Completed,9.0,0.0,0.0,9.0,5.9
4617,2025-08-03 15:45:00,2025-08-03,357,Dine-in,Terrace,Card,Completed,38.0,0.0,0.0,38.0,24.6
4618,2025-08-03 14:50:00,2025-08-03,308,Delivery,Online,Online,Completed,25.5,0.0,0.0,25.5,16.6
4619,2025-08-03 20:35:00,2025-08-03,179,Takeaway,Online,Cash,Completed,29.5,0.0,0.0,29.5,19.1
4620,2025-08-03 12:00:00,2025-08-03,232,Dine-in,Bar,Card,Completed,8.0,0.0,0.0,8.0,5.8
4621,2025-08-03 13:30:00,2025-08-03,250,Takeaway,Online,Online,Completed,12.0,0.0,0.0,12.0,8.0
4622,2025-08-03 13:50:00,2025-08-03,405,Dine-in,Bar,Online,Completed,11.5,0.0,0.0,11.5,7.5
4623,2025-08-03 14:00:00,2025-08-03,273,Dine-in,Main Hall,Card,Completed,32.5,0.0,0.0,32.5,21.2
4624,2025-08-03 12:25:00,2025-08-03,157,Dine-in,Terrace,Card,Completed,24.0,0.0,0.0,24.0,15.6
4625,2025-08-03 20:25:00,2025-08-03,471,Delivery,Online,Card,Completed,24.5,0.0,0.0,24.5,15.6
4626,2025-08-03 13:15:00,2025-08-03,365,Dine-in,Bar,Online,Completed,27.0,0.0,0.0,27.0,18.1
4627,2025-08-03 14:10:00,2025-08-03,169,Takeaway,Online,Online,Completed,64.5,6.45,0.0,58.05,30.85
4628,2025-08-03 20:05:00,2025-08-03,286,Delivery,Online,Card,Completed,23.0,0.0,2.5,25.5,17.4
4629,2025-08-03 08:55:00,2025-08-03,459,Dine-in,Main Hall,Card,Completed,34.0,0.0,0.0,34.0,23.1
4630,2025-08-03 19:15:00,2025-08-03,392,Delivery,Online,Card,Completed,19.5,0.0,2.5,22.0,15.3
4631,2025-08-03 16:25:00,2025-08-03,325,Dine-in,Main Hall,Online,Completed,37.5,0.0,0.0,37.5,22.8
4632,2025-08-03 18:30:00,2025-08-03,147,Dine-in,Terrace,Card,Completed,5.0,0.0,0.0,5.0,3.3
4633,2025-08-03 18:40:00,2025-08-03,389,Delivery,Online,Card,Completed,20.5,0.0,0.0,20.5,13.4
4634,2025-08-03 12:40:00,2025-08-03,388,Dine-in,Terrace,Card,Completed,45.5,2.28,0.0,43.22,25.22
4635,2025-08-03 19:50:00,2025-08-03,404,Delivery,Online,Cash,Completed,10.5,0.0,0.0,10.5,6.7
4636,2025-08-03 10:50:00,2025-08-03,420,Dine-in,Terrace,Card,Completed,16.5,0.0,0.0,16.5,11.1
4637,2025-08-03 19:30:00,2025-08-03,495,Dine-in,Terrace,Cash,Completed,15.0,0.0,0.0,15.0,10.6
4638,2025-08-03 20:15:00,2025-08-03,72,Dine-in,Main Hall,Card,Completed,26.3,0.0,0.0,26.3,16.6
4639,2025-08-03 09:35:00,2025-08-03,326,Dine-in,Terrace,Online,Completed,30.5,0.0,0.0,30.5,18.9
4640,2025-08-03 09:20:00,2025-08-03,451,Delivery,Online,Card,Completed,12.0,0.0,0.0,12.0,8.4
4641,2025-08-03 15:05:00,2025-08-03,386,Delivery,Online,Card,Completed,4.5,0.0,0.0,4.5,3.1
4642,2025-08-03 15:45:00,2025-08-03,493,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
4643,2025-08-03 18:15:00,2025-08-03,413,Delivery,Online,Card,Completed,32.5,0.0,0.0,32.5,18.0
4644,2025-08-03 18:20:00,2025-08-03,172,Dine-in,Main Hall,Cash,Completed,45.0,2.25,0.0,42.75,23.35
4645,2025-08-03 19:45:00,2025-08-03,393,Dine-in,Main Hall,Card,Completed,8.5,0.0,0.0,8.5,5.6
4646,2025-08-04 21:20:00,2025-08-04,351,Delivery,Online,Card,Completed,38.0,0.0,0.0,38.0,24.8
4647,2025-08-04 11:30:00,2025-08-04,260,Takeaway,Online,Cash,Completed,22.6,0.0,0.0,22.6,15.0
4648,2025-08-04 09:40:00,2025-08-04,454,Delivery,Online,Card,Completed,11.5,0.0,0.0,11.5,6.9
4649,2025-08-04 21:00:00,2025-08-04,275,Dine-in,Terrace,Card,Completed,14.5,0.0,0.0,14.5,9.3
4650,2025-08-04 19:05:00,2025-08-04,456,Delivery,Online,Card,Completed,5.5,0.0,2.5,8.0,6.2
4651,2025-08-04 16:30:00,2025-08-04,464,Takeaway,Online,Card,Completed,30.5,0.0,0.0,30.5,16.8
4652,2025-08-04 19:20:00,2025-08-04,70,Dine-in,Terrace,Online,Completed,14.5,0.0,0.0,14.5,10.0
4653,2025-08-04 19:30:00,2025-08-04,359,Delivery,Online,Card,Completed,19.0,0.0,0.0,19.0,12.6
4654,2025-08-04 10:25:00,2025-08-04,442,Dine-in,Terrace,Card,Completed,2.5,0.0,0.0,2.5,1.8
4655,2025-08-04 18:30:00,2025-08-04,250,Delivery,Online,Card,Completed,58.0,5.8,3.5,55.7,31.9
4656,2025-08-04 13:35:00,2025-08-04,260,Dine-in,Terrace,Online,Completed,39.5,0.0,0.0,39.5,25.4
4657,2025-08-04 20:05:00,2025-08-04,439,Dine-in,Terrace,Cash,Completed,26.0,0.0,0.0,26.0,17.5
4658,2025-08-04 21:05:00,2025-08-04,365,Dine-in,Main Hall,Online,Completed,12.0,0.0,0.0,12.0,8.7
4659,2025-08-04 12:00:00,2025-08-04,181,Delivery,Online,Cash,Completed,56.0,5.6,0.0,50.4,28.3
4660,2025-08-04 12:25:00,2025-08-04,122,Dine-in,Bar,Cash,Cancelled,0.0,0.0,0.0,0.0,0.0
4661,2025-08-04 19:15:00,2025-08-04,209,Delivery,Online,Online,Completed,63.0,3.15,0.0,59.85,37.25
4662,2025-08-05 12:15:00,2025-08-05,126,Dine-in,Bar,Online,Completed,16.5,0.0,0.0,16.5,11.3
4663,2025-08-05 21:25:00,2025-08-05,20,Dine-in,Bar,Card,Completed,62.5,3.12,0.0,59.38,33.48
4664,2025-08-05 22:55:00,2025-08-05,375,Takeaway,Online,Online,Completed,9.5,0.0,0.0,9.5,5.9
4665,2025-08-05 21:20:00,2025-08-05,232,Takeaway,Online,Online,Completed,41.0,2.05,0.0,38.95,21.55
4666,2025-08-05 21:00:00,2025-08-05,431,Dine-in,Main Hall,Card,Completed,11.5,0.0,0.0,11.5,6.9
4667,2025-08-05 09:20:00,2025-08-05,53,Takeaway,Online,Online,Completed,59.5,2.98,0.0,56.52,31.92
4668,2025-08-05 10:25:00,2025-08-05,335,Delivery,Online,Online,Completed,15.0,0.0,0.0,15.0,9.5
4669,2025-08-05 19:30:00,2025-08-05,414,Dine-in,Terrace,Online,Completed,21.0,0.0,0.0,21.0,10.5
4670,2025-08-05 19:10:00,2025-08-05,346,Takeaway,Online,Cash,Completed,38.0,0.0,0.0,38.0,24.2
4671,2025-08-05 18:05:00,2025-08-05,308,Dine-in,Main Hall,Card,Completed,56.5,2.82,0.0,53.68,32.58
4672,2025-08-05 13:10:00,2025-08-05,453,Takeaway,Online,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
4673,2025-08-05 19:30:00,2025-08-05,108,Takeaway,Online,Card,Completed,39.8,0.0,0.0,39.8,26.2
4674,2025-08-05 18:50:00,2025-08-05,495,Dine-in,Main Hall,Card,Completed,83.3,4.16,0.0,79.14,46.24
4675,2025-08-05 17:15:00,2025-08-05,101,Takeaway,Online,Card,Completed,33.0,0.0,0.0,33.0,21.3
4676,2025-08-05 18:50:00,2025-08-05,27,Takeaway,Online,Card,Completed,12.5,0.0,0.0,12.5,9.0
4677,2025-08-05 16:20:00,2025-08-05,230,Delivery,Online,Card,Completed,47.5,2.38,0.0,45.12,26.62
4678,2025-08-05 14:55:00,2025-08-05,361,Delivery,Online,Online,Completed,16.5,0.0,0.0,16.5,10.5
4679,2025-08-05 16:05:00,2025-08-05,55,Dine-in,Terrace,Cash,Completed,10.0,0.0,0.0,10.0,6.7
4680,2025-08-05 20:55:00,2025-08-05,330,Dine-in,Main Hall,Card,Completed,18.0,0.0,0.0,18.0,11.5
4681,2025-08-05 14:15:00,2025-08-05,405,Delivery,Online,Online,Completed,43.0,4.3,0.0,38.7,19.8
4682,2025-08-05 19:55:00,2025-08-05,465,Dine-in,Main Hall,Online,Completed,30.5,0.0,0.0,30.5,16.4
4683,2025-08-05 19:05:00,2025-08-05,62,Dine-in,Terrace,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
4684,2025-08-05 10:00:00,2025-08-05,413,Delivery,Online,Cash,Completed,47.5,2.38,0.0,45.12,26.82
4685,2025-08-06 19:35:00,2025-08-06,254,Takeaway,Online,Online,Completed,18.0,0.0,0.0,18.0,11.8
4686,2025-08-06 20:15:00,2025-08-06,366,Delivery,Online,Online,Completed,60.1,6.01,0.0,54.09,31.39
4687,2025-08-06 16:25:00,2025-08-06,55,Delivery,Online,Card,Completed,32.8,0.0,2.5,35.3,24.4
4688,2025-08-06 12:45:00,2025-08-06,202,Takeaway,Online,Card,Completed,27.5,0.0,0.0,27.5,17.2
4689,2025-08-06 20:40:00,2025-08-06,140,Dine-in,Terrace,Card,Completed,35.5,0.0,0.0,35.5,21.1
4690,2025-08-06 20:20:00,2025-08-06,348,Delivery,Online,Card,Completed,31.1,0.0,0.0,31.1,19.4
4691,2025-08-06 19:50:00,2025-08-06,96,Delivery,Online,Card,Completed,32.5,0.0,0.0,32.5,20.4
4692,2025-08-06 12:40:00,2025-08-06,182,Dine-in,Main Hall,Card,Completed,47.0,2.35,0.0,44.65,26.55
4693,2025-08-06 21:15:00,2025-08-06,378,Delivery,Online,Online,Completed,12.0,0.0,0.0,12.0,7.5
4694,2025-08-06 21:30:00,2025-08-06,494,Delivery,Online,Cash,Completed,31.0,0.0,3.0,34.0,20.7
4695,2025-08-06 21:45:00,2025-08-06,344,Delivery,Online,Card,Completed,16.5,0.0,2.5,19.0,11.2
4696,2025-08-06 17:30:00,2025-08-06,417,Takeaway,Online,Card,Completed,11.0,0.0,0.0,11.0,7.4
4697,2025-08-06 12:20:00,2025-08-06,322,Delivery,Online,Online,Completed,26.5,0.0,2.5,29.0,16.6
4698,2025-08-06 15:50:00,2025-08-06,405,Takeaway,Online,Online,Completed,51.5,2.58,0.0,48.92,27.12
4699,2025-08-06 13:45:00,2025-08-06,409,Delivery,Online,Card,Completed,13.5,0.0,2.5,16.0,10.9
4700,2025-08-06 19:10:00,2025-08-06,192,Delivery,Online,Cash,Completed,36.5,0.0,0.0,36.5,24.0
4701,2025-08-06 16:05:00,2025-08-06,417,Dine-in,Bar,Online,Completed,38.5,0.0,0.0,38.5,21.0
4702,2025-08-06 11:00:00,2025-08-06,376,Delivery,Online,Cash,Completed,36.0,0.0,0.0,36.0,22.7
4703,2025-08-06 21:10:00,2025-08-06,493,Delivery,Online,Card,Completed,2.5,0.0,0.0,2.5,1.8
4704,2025-08-06 13:35:00,2025-08-06,330,Dine-in,Bar,Card,Completed,43.0,2.15,0.0,40.85,26.65
4705,2025-08-06 18:25:00,2025-08-06,123,Delivery,Online,Card,Completed,26.0,0.0,3.5,29.5,21.0
4706,2025-08-06 13:40:00,2025-08-06,366,Dine-in,Main Hall,Cash,Completed,34.0,0.0,0.0,34.0,21.2
4707,2025-08-06 14:15:00,2025-08-06,307,Dine-in,Main Hall,Cash,Completed,24.5,0.0,0.0,24.5,15.2
4708,2025-08-07 14:30:00,2025-08-07,72,Delivery,Online,Card,Completed,22.5,0.0,2.5,25.0,16.8
4709,2025-08-07 17:00:00,2025-08-07,300,Delivery,Online,Card,Completed,12.0,0.0,0.0,12.0,7.5
4710,2025-08-07 15:25:00,2025-08-07,222,Takeaway,Online,Online,Completed,4.5,0.0,0.0,4.5,3.1
4711,2025-08-07 11:50:00,2025-08-07,486,Dine-in,Terrace,Online,Completed,79.0,3.95,0.0,75.05,37.95
4712,2025-08-07 19:30:00,2025-08-07,95,Delivery,Online,Card,Completed,33.5,0.0,0.0,33.5,21.1
4713,2025-08-07 12:15:00,2025-08-07,336,Delivery,Online,Card,Completed,28.5,0.0,3.5,32.0,21.3
4714,2025-08-07 14:45:00,2025-08-07,470,Takeaway,Online,Card,Completed,30.5,0.0,0.0,30.5,19.7
4715,2025-08-07 13:45:00,2025-08-07,31,Takeaway,Online,Card,Completed,29.5,0.0,0.0,29.5,18.5
4716,2025-08-07 17:30:00,2025-08-07,434,Delivery,Online,Online,Completed,51.5,2.58,3.5,52.42,34.62
4717,2025-08-07 11:00:00,2025-08-07,483,Dine-in,Bar,Cash,Completed,11.0,0.0,0.0,11.0,7.4
4718,2025-08-07 13:05:00,2025-08-07,342,Delivery,Online,Card,Completed,43.5,2.18,2.5,43.82,28.22
4719,2025-08-07 12:00:00,2025-08-07,480,Delivery,Online,Card,Completed,21.5,0.0,0.0,21.5,13.8
4720,2025-08-07 21:45:00,2025-08-07,477,Dine-in,Terrace,Card,Completed,50.0,2.5,0.0,47.5,29.7
4721,2025-08-07 13:40:00,2025-08-07,128,Takeaway,Online,Cash,Completed,44.5,2.22,0.0,42.28,23.28
4722,2025-08-07 11:15:00,2025-08-07,418,Dine-in,Bar,Card,Completed,14.0,0.0,0.0,14.0,9.3
4723,2025-08-07 19:30:00,2025-08-07,471,Delivery,Online,Card,Completed,9.5,0.0,0.0,9.5,5.9
4724,2025-08-07 14:05:00,2025-08-07,25,Takeaway,Online,Online,Completed,17.5,0.0,0.0,17.5,12.4
4725,2025-08-07 12:55:00,2025-08-07,271,Dine-in,Terrace,Card,Completed,21.0,0.0,0.0,21.0,10.5
4726,2025-08-07 17:10:00,2025-08-07,215,Delivery,Online,Online,Completed,4.5,0.0,0.0,4.5,3.2
4727,2025-08-07 20:25:00,2025-08-07,446,Dine-in,Bar,Card,Completed,55.5,2.78,0.0,52.72,31.42
4728,2025-08-07 13:45:00,2025-08-07,437,Dine-in,Terrace,Card,Completed,10.5,0.0,0.0,10.5,6.7
4729,2025-08-07 19:05:00,2025-08-07,82,Delivery,Online,Online,Completed,18.0,0.0,0.0,18.0,11.7
4730,2025-08-07 12:55:00,2025-08-07,224,Dine-in,Bar,Card,Completed,40.5,4.05,0.0,36.45,22.05
4731,2025-08-07 16:20:00,2025-08-07,285,Takeaway,Online,Card,Completed,27.0,0.0,0.0,27.0,17.5
4732,2025-08-07 20:55:00,2025-08-07,479,Takeaway,Online,Cash,Completed,68.5,3.42,0.0,65.08,36.38
4733,2025-08-07 13:25:00,2025-08-07,92,Dine-in,Bar,Card,Cancelled,0.0,0.0,0.0,0.0,0.0
4734,2025-08-08 10:10:00,2025-08-08,112,Takeaway,Online,Online,Completed,81.0,4.05,0.0,76.95,46.25
4735,2025-08-08 14:35:00,2025-08-08,28,Delivery,Online,Online,Completed,42.0,2.1,3.0,42.9,27.8
4736,2025-08-08 12:00:00,2025-08-08,63,Dine-in,Bar,Online,Cancelled,0.0,0.0,0.0,0.0,0.0
4737,2025-08-08 16:25:00,2025-08-08,134,Delivery,Online,Card,Completed,9.0,0.0,2.5,11.5,8.4
4738,2025-08-08 09:20:00,2025-08-08,415,Delivery,Online,Card,Completed,43.5,2.18,0.0,41.32,23.82
4739,2025-08-08 21:10:00,2025-08-08,153,Takeaway,Online,Card,Completed,11.5,0.0,0.0,11.5,7.5
4740,2025-08-08 19:00:00,2025-08-08,205,Dine-in,Bar,Cash,Completed,20.0,0.0,0.0,20.0,12.2
4741,2025-08-08 14:35:00,2025-08-08,220,Delivery,Online,Cash,Completed,61.0,6.1,3.0,57.9,31.8
4742,2025-08-08 18:35:00,2025-08-08,225,Dine-in,Main Hall,Card,Completed,31.5,0.0,0.0,31.5,21.1
4743,2025-08-08 16:00:00,2025-08-08,479,Delivery,Online,Cash,Completed,5.0,0.0,0.0,5.0,3.6
4744,2025-08-08 20:45:00,2025-08-08,357,Takeaway,Online,Card,Completed,26.5,0.0,0.0,26.5,15.3
4745,2025-08-08 19:20:00,2025-08-08,234,Delivery,Online,Online,Completed,23.0,0.0,0.0,23.0,14.3
4746,2025-08-08 20:40:00,2025-08-08,149,Dine-in,Bar,Online,Completed,56.8,2.84,0.0,53.96,27.26
4747,2025-08-08 12:10:00,2025-08-08,438,Dine-in,Main Hall,Card,Completed,8.5,0.0,0.0,8.5,6.1
4748,2025-08-08 11:55:00,2025-08-08,402,Dine-in,Terrace,Online,Completed,47.5,4.75,0.0,42.75,25.95
4749,2025-08-08 15:55:00,2025-08-08,123,Dine-in,Terrace,Card,Completed,33.0,0.0,0.0,33.0,17.4
4750,2025-08-08 22:20:00,2025-08-08,331,Takeaway,Online,Card,Completed,25.0,0.0,0.0,25.0,13.4
4751,2025-08-08 19:20:00,2025-08-08,478,Delivery,Online,Card,Completed,34.5,0.0,0.0,34.5,23.5
4752,2025-08-08 14:00:00,2025-08-08,243,Dine-in,Terrace,Online,Completed,17.0,0.0,0.0,17.0,11.6
